Brand_Reg,Model_No,screensize,Screen_Tech,Avg_mode_power,Star2,Screen_Size_Inch,Advertised_Size_Int,Advertised_Size_Category
Sylvox,OT75A7K5GF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OQ75A7K5GF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OT75A2KEGE,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OQ75A2KEGE,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OQ75A2KOGF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OT75A2KOGF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OT75B2K5GF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OT75A2K3GF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OQ75A2K3GF,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,O75**K*G*,189.34,LCD,124.536,6,74.54330709,75,75.0 inch
Sylvox,OQ75A3K8HG,189.34,LCD,103.59,7,74.54330709,75,75.0 inch
Sylvox,OT65A7K5GD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OQ65A7K5GD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,O*65**K*G*,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OQ65A2KEGC,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OT65A2KOGD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OQ65A2KOGD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OT65B3K5GD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OQ65B3K5GD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OT65BЗKЗGD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OQ65BЗKЗGD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OT65A2K3GD,163.896,LCD,90.1488,6,64.52598425,65,65.0 inch
Sylvox,OT65A7K5GF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OQ65A7K5GF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OT65A2KEGE,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OQ65A2KEGE,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OQ65A2KOGF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OT65A2KOGF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OT65B2K5GF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OT65A2K3GF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OQ65A2K3GF,163.896,LCD,90.0792,6,64.52598425,65,65.0 inch
Sylvox,OQ65A3K8HG,163.896,LCD,93.012,6,64.52598425,65,65.0 inch
Sylvox,OT55A7K5GD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,O*55**K*G*,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OQ55A7K5GD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OQ55A2KEGC,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OT55A2KOGD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OQ55A2KOGD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OT55B3K5GD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OQ55B3K5GD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OT55BЗKЗGD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OQ55BЗKЗGD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OT55A2K3GD,138.783,LCD,67.434,6,54.63897638,55,55.0 inch
Sylvox,OT55A7K5GF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OQ55A7K5GF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OT55A2KEGE,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OQ55A2KEGE,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OQ55A2KOGF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OT55A2KOGF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OT55B2K5GF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OT55A2K3GF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OQ55A2K3GF,138.783,LCD,71.3472,6,54.63897638,55,55.0 inch
Sylvox,OQ55A3K8HG,138.783,LCD,65.5236,6,54.63897638,55,55.0 inch
Lg,OLED65C66LA,163.896,OLED,109,5.5,64.52598425,65,65.0 inch
Lg,OLED65C6PSA,163.896,OLED,109,5.5,64.52598425,65,65.0 inch
Lg,85QNED80BSA,214.783,LCD (LED),212,5,84.56023622,85,85.0 inch
Lg,85QNED80B6A,214.783,LCD (LED),212,5,84.56023622,85,85.0 inch
Sylvox,OT43A7K5GF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OQ43A7K5GF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OT43A2KEGE,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OQ43A2KEGE,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OQ43A2KOGF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OT43A2KOGF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OT43B2K5GF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OT43A2K3GF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OQ43A2K3GF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,O*43****GF,107.987,LCD,51.03,5,42.51456693,43,43.0 inch
Sylvox,OT43A7K5GD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OQ43A7K5GD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OQ43A2KEGC,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OT43A2KOGD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OQ43A2KOGD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OT43B3K5GD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OQ43B3K5GD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OT43BЗKЗGD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OQ43BЗKЗGD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,OT43A2K3GD,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Sylvox,O*43**K***,107.987,LCD,51.6354,5,42.51456693,43,43.0 inch
Lg,65MRGB86BSA,163.897,LCD (LED),105,5.5,64.52637795,65,65.0 inch
Lg,65MRGB86B6A,163.897,LCD (LED),105,5.5,64.52637795,65,65.0 inch
Lg,55NU855BPSA,138.783,LCD (LED),80,5.5,54.63897638,55,55.0 inch
Lg,55NU850B6LA,138.783,LCD (LED),80,5.5,54.63897638,55,55.0 inch
Lg,43NU855BPSA,107.987,LCD (LED),62,4.5,42.51456693,43,43.0 inch
Lg,43NU850B6LA,107.987,LCD (LED),62,4.5,42.51456693,43,43.0 inch
Chiq,L24D6CG,59.824,LCD (LED),20,5,23.55275591,24,24.0 inch
Lg,OLED65B66LA,163.896,OLED,106,5.5,64.52598425,65,65.0 inch
Lg,OLED65B6PSA,163.896,OLED,106,5.5,64.52598425,65,65.0 inch
Philips,43HFL7025/97,107.987,LCD (LED),41.5,5.5,42.51456693,43,43.0 inch
Philips,43HFL4025/97,107.956,LCD (LED),32.5,5.5,42.5023622,43,43.0 inch
Philips,32HFL4025/97,80.133,LCD (LED),24.7,5.5,31.5484252,32,32.0 inch
Aiwa,AWS500QW,125.725,LCD (LED),51.6,6,49.4980315,50,50.0 inch
Aiwa,AWS500QWE,125.725,LCD (LED),51.6,6,49.4980315,50,50.0 inch
Aiwa,AWS500QW，AWS500QWE,125.725,LCD (LED),51.6,6,49.4980315,50,50.0 inch
Aiwa,AV-BO507165A,125.725,LCD (LED),51.6,6,49.4980315,50,50.0 inch
Aiwa,AV-BQ507165AE,125.725,LCD (LED),51.6,6,49.4980315,50,50.0 inch
Aiwa,AV-JQ507165A,125.725,LCD (LED),51.6,6,49.4980315,50,50.0 inch
Philips,65HFL7025/97,163.897,LCD (LED),76.6,6,64.52637795,65,65.0 inch
Philips,50HFL7025/97,125.727,LCD (LED),52.1,5.5,49.4988189,50,50.0 inch
Philips,50HFL4025/97,125.736,LCD (LED),47.5,6,49.5023622,50,50.0 inch
Philips,55HFL7025/97,138.783,LCD (LED),67.5,5.5,54.63897638,55,55.0 inch
Philips,55HFL4025/97,138.783,LCD (LED),61.2,6,54.63897638,55,55.0 inch
Lg,86QNED87B6A,217.443,LCD (LED),148,6,85.60748031,86,86.0 inch
Lg,86QNED86BSA,217.443,LCD (LED),148,6,85.60748031,86,86.0 inch
Lg,75QNED87B6A,189.275,LCD (LED),105,7,74.51771654,75,75.0 inch
Lg,75QNED86BSA,189.275,LCD (LED),105,7,74.51771654,75,75.0 inch
Lg,65QNED87B6A,163.897,LCD (LED),100,6,64.52637795,65,65.0 inch
Lg,65QNED86BSA,163.897,LCD (LED),100,6,64.52637795,65,65.0 inch
Lg,55QNED87B6A,138.783,LCD (LED),82,5.5,54.63897638,55,55.0 inch
Lg,55QNED86BSA,138.783,LCD (LED),82,5.5,54.63897638,55,55.0 inch
Kogan,KAQL100MQXTA,252.784,LCD (LED),254.9,5,99.52125984,100,100.0 inch
Kogan,KAQL100MQXTB,252.784,LCD (LED),254.9,5,99.52125984,100,100.0 inch
Kogan,KAQL100MQXTC,252.784,LCD (LED),254.9,5,99.52125984,100,100.0 inch
Kogan,KAQL100MQXTD,252.784,LCD (LED),254.9,5,99.52125984,100,100.0 inch
Kogan,KAQL100MQXT*,252.784,LCD (LED),254.9,5,99.52125984,100,100.0 inch
Spark Electronics,"75"" Lumin",189.132,LCD,340.8,1.5,74.46141732,75,75.0 inch
Spark Electronics,"65"" Lumin",163.644,LCD,240.9,2,64.42677165,65,65.0 inch
Spark Electronics,"86"" Patio",217.474,LCD,482.4,1,85.61968504,86,86.0 inch
Spark Electronics,"86"" Patio Pro",217.474,LCD,482.4,1,85.61968504,86,86.0 inch
Spark Electronics,"86"" Pavilion 2",217.474,LCD,482.4,1,85.61968504,86,86.0 inch
Spark Electronics,"86"" Pavilion 2 Pro",217.474,LCD,482.4,1,85.61968504,86,86.0 inch
Spark Electronics,Outdoor TV,217.474,LCD,482.4,1,85.61968504,86,86.0 inch
Spark Electronics,"75"" Patio",189.17,LCD,252.5,3,74.47637795,75,75.0 inch
Spark Electronics,"75"" Patio Pro",189.17,LCD,252.5,3,74.47637795,75,75.0 inch
Spark Electronics,"75"" Pavilion 2",189.17,LCD,252.5,3,74.47637795,75,75.0 inch
Spark Electronics,"75"" Pavilion 2 Pro",189.17,LCD,252.5,3,74.47637795,75,75.0 inch
Spark Electronics,"55"" Patio Pro",139.022,LCD,127.74,3.5,54.73307087,55,55.0 inch
Spark Electronics,"55"" Patio",139.022,LCD,127.74,3.5,54.73307087,55,55.0 inch
Spark Electronics,"55"" Pavilion 2",139.022,LCD,127.74,3.5,54.73307087,55,55.0 inch
Spark Electronics,"55"" Pavilion 2 Pro",139.022,LCD,127.74,3.5,54.73307087,55,55.0 inch
Spark Electronics,"65"" Patio Pro",164.129,LCD,158.28,4,64.61771654,65,65.0 inch
Spark Electronics,"65"" Patio",164.129,LCD,158.28,4,64.61771654,65,65.0 inch
Spark Electronics,"65"" Pavilion 2 Pro",164.129,LCD,158.28,4,64.61771654,65,65.0 inch
Spark Electronics,"65"" Pavilion 2",164.129,LCD,158.28,4,64.61771654,65,65.0 inch
Spark Electronics,55SPA-Outdoor-TV,138.783,LCD (LED),114.75,4,54.63897638,55,55.0 inch
Spark Electronics,65SPA-Outdoor-TV,138.783,LCD (LED),114.75,4,54.63897638,55,55.0 inch
Spark Electronics,75SPA-Outdoor-TV,138.783,LCD (LED),114.75,4,54.63897638,55,55.0 inch
Spark Electronics,55ALF-Outdoor-TV,138.783,LCD (LED),114.75,4,54.63897638,55,55.0 inch
Spark Electronics,65ALF-Outdoor-TV,138.783,LCD (LED),114.75,4,54.63897638,55,55.0 inch
Spark Electronics,75ALFOutdoor-TV,138.783,LCD (LED),114.75,4,54.63897638,55,55.0 inch
Jvc,AV-BQ557165AE,138.015,LCD (LED),60.78,6,54.33661417,55,55.0 inch
Jvc,AV-BQ557165A,138.015,LCD (LED),60.78,6,54.33661417,55,55.0 inch
Jvc,"AV-BQ557165AE, AV-BQ557165A",138.015,LCD (LED),60.78,6,54.33661417,55,55.0 inch
Aiwa,AWS550QWE,138.015,LCD (LED),60.78,6,54.33661417,55,55.0 inch
Aiwa,AWS550QW,138.015,LCD (LED),60.78,6,54.33661417,55,55.0 inch
Aiwa,AWS550QWE，AWS550QW,138.015,LCD (LED),60.78,6,54.33661417,55,55.0 inch
Blaupunkt,BP320HSG98,80.054,LCD,28,4,31.51732283,32,32.0 inch
Blaupunkt,BP320FSG98,80.054,LCD,28,4,31.51732283,32,32.0 inch
Blaupunkt,BP320FSG9800,80.054,LCD,28,4,31.51732283,32,32.0 inch
Aiwa,AWS650QWG,163.896,LCD (LED),92.39,6,64.52598425,65,65.0 inch
Aiwa,AWS55DW,138.783,LCD (LED),90.11,5,54.63897638,55,55.0 inch
Aiwa,AWS500WN,125.731,LCD (LED),58.95,6,49.5003937,50,50.0 inch
Eko,K750UATW,189.306,LCD,195.75,4,74.52992126,75,75.0 inch
Akai,AK50UHDZEN,125.725,LCD (LED),56.59,6,49.4980315,50,50.0 inch
Eko,K75USTW,189.34,LCD (LED),100.3,7,74.54330709,75,75.0 inch
Altius,AT24HDNFB,59.827,LCD (LED),15.38,6,23.55393701,24,24.0 inch
Blaupunkt,COBP550UTS,138.783,LCD,82.2,5.5,54.63897638,55,55.0 inch
Eko,K320HGT12V,80.054,LCD (LED),31.784,5,31.51732283,32,32.0 inch
Dgtec,DG70UHDW-23353,176.537,LCD (LED),108.29,6,69.50275591,70,70.0 inch
Eko,K70USTW,177.828,LCD (LED),112.33,6,70.01102362,70,70.0 inch
Blaupunkt,BP40TIZDVD,100.332,LCD (LED),35.63,6,39.5007874,40,40.0 inch
Blaupunkt,BP32TIZDVD,80.039,LCD (LED),34.76,5,31.51141732,32,32.0 inch
Eko,K65USTW,163.896,LCD,100.8,6,64.52598425,65,65.0 inch
Bauhn,ATV49FHDT-0126,125.774,LCD,52.6,6,49.51732283,50,50.0 inch
Qbell,QTU50T,125.731,LCD (LED),67.76,5.5,49.5003937,50,50.0 inch
Teco,LED19JHRHU,47.013,LCD (LED),18.47,4,18.50905512,19,19.0 inch
Teco,LED24JFRDHU,60.47,LCD (LED),17.48,5.5,23.80708661,24,24.0 inch
Jvc,LT-40NQ5155A,100.305,LCD (LED),32.46,6,39.49015748,40,40.0 inch
Jvc,LT-40NQ5165A,100.305,LCD (LED),32.46,6,39.49015748,40,40.0 inch
Jvc,LT-40*******,100.305,LCD (LED),32.46,6,39.49015748,40,40.0 inch
Fpd,OG32-P1,80.039,LCD (LED),31.68,5,31.51141732,32,32.0 inch
Fpd,OG32-P2,80.039,LCD (LED),31.68,5,31.51141732,32,32.0 inch
Fpd,****32**********,80.039,LCD (LED),31.68,5,31.51141732,32,32.0 inch
Aiwa,AWS430QWE,107.95,LCD (LED),38.16,6,42.5,43,43.0 inch
Blaupunkt,BP400FTS,100.337,LCD,45.3,5.5,39.50275591,40,40.0 inch
Kogan,KALED60U95TA,152.661,LCD (LED),102,5,60.10275591,61,61.0 inch
Kogan,KALED60U95TB,152.661,LCD (LED),102,5,60.10275591,61,61.0 inch
Kogan,KALED60U95TC,152.661,LCD (LED),102,5,60.10275591,61,61.0 inch
Kogan,KALED60U95TD,152.661,LCD (LED),102,5,60.10275591,61,61.0 inch
Kogan,KALED60U95TE,152.661,LCD (LED),102,5,60.10275591,61,61.0 inch
Kogan,KALED60U95T*,152.661,LCD (LED),102,5,60.10275591,61,61.0 inch
Blaupunkt,BP750USG60100,189.306,LCD,211.836,3,74.52992126,75,75.0 inch
Aiwa,AWC240WZ,59.774,LCD (LED),26.3,4,23.53307087,24,24.0 inch
Aiwa,AWC24DW,59.774,LCD (LED),26.3,4,23.53307087,24,24.0 inch
Aiwa,AWC240WZ，AWC24DW,59.774,LCD (LED),26.3,4,23.53307087,24,24.0 inch
Lg,50UA731C0SB,125.727,LCD (LED),81,4.5,49.4988189,50,50.0 inch
Samsung,MRA115MR95F,290.784,LCD (LED),464,4,114.4818898,115,115.0 inch
Lg,43UA731C0SB,107.987,LCD (LED),66,4.5,42.51456693,43,43.0 inch
Lg,65UA731C0SB,163.897,LCD (LED),115,5,64.52637795,65,65.0 inch
Lg,55UA731C0SB,138.783,LCD (LED),91,5,54.63897638,55,55.0 inch
Jvc,LT-65NQ7165A,163.508,LCD (LED),66.42,6,64.37322835,65,65.0 inch
Dgtec,DG75UHDW-23351,189.34,LCD,128.89,6,74.54330709,75,75.0 inch
Linsar,LS65UHDZEN25S,163.896,LCD (LED),94.374,6,64.52598425,65,65.0 inch
Jvc,AV-AE557155A,139.936,OLED,75.48,5.5,55.09291339,55,55.0 inch
Jvc,LT-55NE7155A,139.936,OLED,75.48,5.5,55.09291339,55,55.0 inch
Jvc,AV-JE557165A,139.936,OLED,75.48,5.5,55.09291339,55,55.0 inch
Jvc,AV-AE557155A series,139.936,OLED,75.48,5.5,55.09291339,55,55.0 inch
Kogan,KAQL85MQXTA,214.783,LCD (LED),321.3,2.5,84.56023622,85,85.0 inch
Kogan,KAQL75MQXTA,189.34,LCD (LED),248.3,3,74.54330709,75,75.0 inch
Samsung,HG24F800FAW,60.446,LCD (LED),21,5,23.7976378,24,24.0 inch
Kogan,KAQL65MQXTA,163.896,LCD (LED),208.5,2.5,64.52598425,65,65.0 inch
Sylvox,OQ75A3KOHJ,189.34,LCD,130.692,5.5,74.54330709,75,75.0 inch
Sylvox,OQ65A3KOHJ,163.896,LCD,101.358,5.5,64.52598425,65,65.0 inch
Bauhn,ATV70UHDT-0126,176.563,LCD,110.35,6,69.51299213,70,70.0 inch
Bauhn,ATV65UHDW-1125,163.896,LCD,94.374,6,64.52598425,65,65.0 inch
Eko,K55USTW,138.783,LCD,82,5.5,54.63897638,55,55.0 inch
Qbell,QTU55T,138.783,LCD,82,5.5,54.63897638,55,55.0 inch
Coocaa,65G6500H,163.897,LCD (LED),83.6,6,64.52637795,65,65.0 inch
Coocaa,85G6500H,214.734,LCD (LED),143.6,6,84.54094488,85,85.0 inch
Kogan,KAQL65MQ8ZTA,163.896,LCD (LED),120.1,5,64.52598425,65,65.0 inch
Kogan,KAQL65MQ8ZTB,163.896,LCD (LED),120.1,5,64.52598425,65,65.0 inch
Kogan,KAQL65MQ8ZTC,163.896,LCD (LED),120.1,5,64.52598425,65,65.0 inch
Kogan,KAQL65MQ8ZTD,163.896,LCD (LED),120.1,5,64.52598425,65,65.0 inch
Kogan,KAQL65MQ8ZTE,163.896,LCD (LED),120.1,5,64.52598425,65,65.0 inch
Kogan,KAQL65MQ8ZT*,163.896,LCD (LED),120.1,5,64.52598425,65,65.0 inch
Kogan,KAQL55MQ8ZTA,138.651,LCD (LED),131.3,3,54.58700787,55,55.0 inch
Kogan,KAQL55MQ8ZTB,138.651,LCD (LED),131.3,3,54.58700787,55,55.0 inch
Kogan,KAQL55MQ8ZTC,138.651,LCD (LED),131.3,3,54.58700787,55,55.0 inch
Kogan,KAQL55MQ8ZTD,138.651,LCD (LED),131.3,3,54.58700787,55,55.0 inch
Kogan,KAQL55MQ8ZTE,138.651,LCD (LED),131.3,3,54.58700787,55,55.0 inch
Kogan,KAQL55MQ8ZT*,138.651,LCD (LED),131.3,3,54.58700787,55,55.0 inch
Jvc,LT-55NQ7165A,140.494,LCD (LED),58.7,6,55.31259843,56,56.0 inch
Telefunken,TL320TQ,80.131,LCD (LED),38.12,4.5,31.5476378,32,32.0 inch
Bauhn,ATV40FHDW-1125,100.607,LCD,34.7,6,39.60905512,40,40.0 inch
Samsung,QA98Q7FAAW,247.688,LCD (LED),293,4.5,97.51496063,98,98.0 inch
Samsung,QA98Q7FAAS,247.688,LCD (LED),293,4.5,97.51496063,98,98.0 inch
Samsung,QA98Q7FAA*,247.688,LCD (LED),293,4.5,97.51496063,98,98.0 inch
Loewe,Stellar 48 DR+ OLED,120.713,OLED,58,5.5,47.52480315,48,48.0 inch
Loewe,Stellar 42 DR+ OLED,105.531,OLED,52,5,41.5476378,42,42.0 inch
Loewe,Inspire 65 OLED,163.965,OLED,98,6,64.55314961,65,65.0 inch
Loewe,We SEE 65 OLED,163.965,OLED,98,6,64.55314961,65,65.0 inch
Loewe,LOEWE 65 OLED,163.965,OLED,98,6,64.55314961,65,65.0 inch
Loewe,Inspire 55 OLED,138.711,OLED,76.5,5.5,54.61062992,55,55.0 inch
Loewe,We SEE 55 OLED,138.711,OLED,76.5,5.5,54.61062992,55,55.0 inch
Loewe,LOEWE 55 OLED,138.711,OLED,76.5,5.5,54.61062992,55,55.0 inch
Loewe,Inspire 48 OLED,120.664,OLED,61,5.5,47.50551181,48,48.0 inch
Loewe,We SEE 48 OLED,120.664,OLED,61,5.5,47.50551181,48,48.0 inch
Loewe,LOEWE,120.664,OLED,61,5.5,47.50551181,48,48.0 inch
Loewe,Stella 65 DR+,163.965,OLED,85,6,64.55314961,65,65.0 inch
Loewe,Stellar 55 DR+ OLED,138.711,OLED,70,6,54.61062992,55,55.0 inch
Kogan,KAL24R98TA,59.824,LCD (LED),19.2,5,23.55275591,24,24.0 inch
Kogan,KAL24R98TB,59.824,LCD (LED),19.2,5,23.55275591,24,24.0 inch
Kogan,KAL24R98TC,59.824,LCD (LED),19.2,5,23.55275591,24,24.0 inch
Kogan,KAL24R98TD,59.824,LCD (LED),19.2,5,23.55275591,24,24.0 inch
Kogan,KAL24R98TE,59.824,LCD (LED),19.2,5,23.55275591,24,24.0 inch
Kogan,KAL24R98T*,59.824,LCD (LED),19.2,5,23.55275591,24,24.0 inch
Kogan,KAQL75MQ8ZTA,189.34,LCD (LED),193.1,4,74.54330709,75,75.0 inch
Kogan,KAQL75MQ8ZTB,189.34,LCD (LED),193.1,4,74.54330709,75,75.0 inch
Kogan,KAQL75MQ8ZTC,189.34,LCD (LED),193.1,4,74.54330709,75,75.0 inch
Kogan,KAQL75MQ8ZTD,189.34,LCD (LED),193.1,4,74.54330709,75,75.0 inch
Kogan,KAQL75MQ8ZTE,189.34,LCD (LED),193.1,4,74.54330709,75,75.0 inch
Kogan,KAQL75MQ8ZT*,189.34,LCD (LED),193.1,4,74.54330709,75,75.0 inch
Lg,86UA841C0SA,217.425,LCD (LED),155,6,85.6003937,86,86.0 inch
Lg,86UA841CPSA,217.425,LCD (LED),155,6,85.6003937,86,86.0 inch
Lg,75UA841C0SA,189.275,LCD (LED),137,5.5,74.51771654,75,75.0 inch
Lg,75UA841CPSA,189.275,LCD (LED),137,5.5,74.51771654,75,75.0 inch
Lg,86PK640S0SA,217.425,LCD (LED),155,6,85.6003937,86,86.0 inch
Lg,75PK640S0SA,189.275,LCD (LED),136.9,5.5,74.51771654,75,75.0 inch
Lg,65PK640S0SB,163.897,LCD (LED),115,5,64.52637795,65,65.0 inch
Lg,55PK640S0SB,138.783,LCD (LED),91,5,54.63897638,55,55.0 inch
Lg,50PK640S0SB,125.727,LCD (LED),81,4.5,49.4988189,50,50.0 inch
Lg,43PK640S0SB,107.987,LCD (LED),65.9,4.5,42.51456693,43,43.0 inch
Eko,K40FST,100.332,LCD (LED),43.2,5.5,39.5007874,40,40.0 inch
Telefunken,TL400TQ,100.337,LCD (LED),43.5,5.5,39.50275591,40,40.0 inch
Qbell,QTU70T,176.538,LCD (LED),108.02,6,69.50314961,70,70.0 inch
Lg,75UK767H0LB,189.275,LCD (LED),147,5.5,74.51771654,75,75.0 inch
Samsung Electronics,UA32T5300A,79.967,LCD (LED),31,5.5,31.48307087,32,32.0 inch
Samsung Electronics,UA32T5300AW,79.967,LCD (LED),31,5.5,31.48307087,32,32.0 inch
Samsung Electronics,UA32T5300AS,79.967,LCD (LED),31,5.5,31.48307087,32,32.0 inch
Digitech,GH5224,79.578,LCD,24.52,6,31.32992126,32,32.0 inch
Digitech,GH5222,60.406,LCD,25.17,4.5,23.78188976,24,24.0 inch
Digitech,GH5230,60.406,LCD,25.17,4.5,23.78188976,24,24.0 inch
Digitech,GH5220,47.257,LCD,21.71,3.5,18.60511811,19,19.0 inch
Digitech,GH5204,47.257,LCD,14.89,5.5,18.60511811,19,19.0 inch
Akai,AK65UHDZEN,163.896,LCD (LED),94.374,6,64.52598425,65,65.0 inch
Kogan,KAQL70T97QA,176.538,LCD,139.61,5,69.50314961,70,70.0 inch
Kogan,KAQL70T97QB,176.538,LCD,139.61,5,69.50314961,70,70.0 inch
Kogan,KAQL70T97QC,176.538,LCD,139.61,5,69.50314961,70,70.0 inch
Kogan,KAQL70T97QD,176.538,LCD,139.61,5,69.50314961,70,70.0 inch
Kogan,KAQL70T97Q*,176.538,LCD,139.61,5,69.50314961,70,70.0 inch
Digitech,GH5200,60.444,LCD,21.64,5,23.79685039,24,24.0 inch
Digitech,GH5226,60.444,LCD,21.64,5,23.79685039,24,24.0 inch
Digitech,GH5202,79.578,LCD,35.04,4.5,31.32992126,32,32.0 inch
Digitech,GH5228,79.578,LCD,35.04,4.5,31.32992126,32,32.0 inch
Kogan,KALED50U95TA,125.731,LCD (LED),80.1,4,49.5003937,50,50.0 inch
Kogan,KALED50U95TB,125.731,LCD (LED),80.1,4,49.5003937,50,50.0 inch
Kogan,KALED50U95TC,125.731,LCD (LED),80.1,4,49.5003937,50,50.0 inch
Kogan,KALED50U95TD,125.731,LCD (LED),80.1,4,49.5003937,50,50.0 inch
Kogan,KALED50U95TE,125.731,LCD (LED),80.1,4,49.5003937,50,50.0 inch
Kogan,KALED50U95T*,125.731,LCD (LED),80.1,4,49.5003937,50,50.0 inch
Aiwa,AWCD32DW,80.039,LCD (LED),33.5,5,31.51141732,32,32.0 inch
Linsar,LS70UHDNF23,176.537,LCD (LED),108.294,6,69.50275591,70,70.0 inch
Dgtec,DG55UHDW-22858,138.401,LCD,70,6,54.48858268,55,55.0 inch
Kogan,KAL24DH5400VA,59.827,LCD (LED),23,4.5,23.55393701,24,24.0 inch
Kogan,KAL24DH5400VB,59.827,LCD (LED),23,4.5,23.55393701,24,24.0 inch
Kogan,KAL24DH5400VC,59.827,LCD (LED),23,4.5,23.55393701,24,24.0 inch
Kogan,"KAL24DH5400VA,KAL24DH5400VB,KAL24DH5400VC",59.827,LCD (LED),23,4.5,23.55393701,24,24.0 inch
Jvc,LT-32NQ3165A,80.054,LCD (LED),25.26,5.5,31.51732283,32,32.0 inch
Kogan,KALED43U95TA,107.987,LCD (LED),66.3,4,42.51456693,43,43.0 inch
Kogan,KALED43U95TB,107.987,LCD (LED),66.3,4,42.51456693,43,43.0 inch
Kogan,KALED43U95TC,107.987,LCD (LED),66.3,4,42.51456693,43,43.0 inch
